"Datum & Zeit","Abfluss (m³/s)","Pegel (müM)"
"2025-08-16T17:25:00.000Z","10.678","1756.686"
"2025-08-16T17:30:00.000Z","10.748","1756.688"
"2025-08-16T17:35:00.000Z","10.642","1756.685"
"2025-08-16T17:40:00.000Z","10.607","1756.684"
"2025-08-16T17:45:00.000Z","10.642","1756.685"
"2025-08-16T17:50:00.000Z","10.572","1756.683"
"2025-08-16T17:55:00.000Z","10.537","1756.682"
"2025-08-16T18:00:00.000Z","10.607","1756.684"
"2025-08-16T18:05:00.000Z","10.572","1756.683"
"2025-08-16T18:10:00.000Z","10.467","1756.68"
"2025-08-16T18:15:00.000Z","10.467","1756.68"
"2025-08-16T18:20:00.000Z","10.398","1756.678"
"2025-08-16T18:25:00.000Z","10.329","1756.676"
"2025-08-16T18:30:00.000Z","10.294","1756.675"
"2025-08-16T18:35:00.000Z","10.26","1756.674"
"2025-08-16T18:40:00.000Z","10.26","1756.674"
"2025-08-16T18:45:00.000Z","10.156","1756.671"
"2025-08-16T18:50:00.000Z","10.156","1756.671"
"2025-08-16T18:55:00.000Z","10.294","1756.675"
"2025-08-16T19:00:00.000Z","10.678","1756.686"
"2025-08-16T19:05:00.000Z","11.322","1756.704"
"2025-08-16T19:10:00.000Z","12.175","1756.727"
"2025-08-16T19:15:00.000Z","11.212","1756.701"
"2025-08-16T19:20:00.000Z","10.678","1756.686"
"2025-08-16T19:25:00.000Z","10.642","1756.685"
"2025-08-16T19:30:00.000Z","10.502","1756.681"
"2025-08-16T19:35:00.000Z","10.572","1756.683"
"2025-08-16T19:40:00.000Z","10.748","1756.688"
"2025-08-16T19:45:00.000Z","11.14","1756.699"
"2025-08-16T19:50:00.000Z","11.322","1756.704"
"2025-08-16T19:55:00.000Z","11.986","1756.722"
"2025-08-16T20:00:00.000Z","12.518","1756.736"
"2025-08-16T20:05:00.000Z","12.518","1756.736"
"2025-08-16T20:10:00.000Z","12.48","1756.735"
"2025-08-16T20:15:00.000Z","12.175","1756.727"
"2025-08-16T20:20:00.000Z","12.099","1756.725"
"2025-08-16T20:25:00.000Z","11.911","1756.72"
"2025-08-16T20:30:00.000Z","11.726","1756.715"
"2025-08-16T20:35:00.000Z","11.614","1756.712"
"2025-08-16T20:40:00.000Z","11.577","1756.711"
"2025-08-16T20:45:00.000Z","11.285","1756.703"
"2025-08-16T20:50:00.000Z","11.176","1756.7"
"2025-08-16T20:55:00.000Z","11.14","1756.699"
"2025-08-16T21:00:00.000Z","10.997","1756.695"
"2025-08-16T21:05:00.000Z","10.925","1756.693"
"2025-08-16T21:10:00.000Z","10.854","1756.691"
"2025-08-16T21:15:00.000Z","10.818","1756.69"
"2025-08-16T21:20:00.000Z","10.713","1756.687"
"2025-08-16T21:25:00.000Z","10.678","1756.686"
"2025-08-16T21:30:00.000Z","10.537","1756.682"
"2025-08-16T21:35:00.000Z","10.432","1756.679"
"2025-08-16T21:40:00.000Z","10.502","1756.681"
"2025-08-16T21:45:00.000Z","10.432","1756.679"
"2025-08-16T21:50:00.000Z","10.294","1756.675"
"2025-08-16T21:55:00.000Z","10.329","1756.676"
"2025-08-16T22:00:00.000Z","10.191","1756.672"
"2025-08-16T22:05:00.000Z","10.088","1756.669"
"2025-08-16T22:10:00.000Z","10.122","1756.67"
"2025-08-16T22:15:00.000Z","10.021","1756.667"
"2025-08-16T22:20:00.000Z","9.852","1756.662"
"2025-08-16T22:25:00.000Z","9.852","1756.662"
"2025-08-16T22:30:00.000Z","9.784","1756.66"
"2025-08-16T22:35:00.000Z","9.784","1756.66"
"2025-08-16T22:40:00.000Z","9.618","1756.655"
"2025-08-16T22:45:00.000Z","9.618","1756.655"
"2025-08-16T22:50:00.000Z","9.585","1756.654"
"2025-08-16T22:55:00.000Z","9.585","1756.654"
"2025-08-16T23:00:00.000Z","9.485","1756.651"
"2025-08-16T23:05:00.000Z","9.387","1756.648"
"2025-08-16T23:10:00.000Z","9.452","1756.65"
"2025-08-16T23:15:00.000Z","9.289","1756.645"
"2025-08-16T23:20:00.000Z","9.322","1756.646"
"2025-08-16T23:25:00.000Z","9.289","1756.645"
"2025-08-16T23:30:00.000Z","9.159","1756.641"
"2025-08-16T23:35:00.000Z","9.159","1756.641"
"2025-08-16T23:40:00.000Z","9.159","1756.641"
"2025-08-16T23:45:00.000Z","9.126","1756.64"
"2025-08-16T23:50:00.000Z","9.062","1756.638"
"2025-08-16T23:55:00.000Z","8.966","1756.635"
"2025-08-17T00:00:00.000Z","8.935","1756.634"
"2025-08-17T00:05:00.000Z","8.871","1756.632"
"2025-08-17T00:10:00.000Z","8.935","1756.634"
"2025-08-17T00:15:00.000Z","8.935","1756.634"
"2025-08-17T00:20:00.000Z","8.935","1756.634"
"2025-08-17T00:25:00.000Z","8.807","1756.63"
"2025-08-17T00:30:00.000Z","8.776","1756.629"
"2025-08-17T00:35:00.000Z","8.713","1756.627"
"2025-08-17T00:40:00.000Z","8.65","1756.625"
"2025-08-17T00:45:00.000Z","8.65","1756.625"
"2025-08-17T00:50:00.000Z","8.525","1756.621"
"2025-08-17T00:55:00.000Z","8.557","1756.622"
"2025-08-17T01:00:00.000Z","8.463","1756.619"
"2025-08-17T01:05:00.000Z","8.433","1756.618"
"2025-08-17T01:10:00.000Z","8.341","1756.615"
"2025-08-17T01:15:00.000Z","8.31","1756.614"
"2025-08-17T01:20:00.000Z","8.341","1756.615"
"2025-08-17T01:25:00.000Z","8.219","1756.611"
"2025-08-17T01:30:00.000Z","8.188","1756.61"
"2025-08-17T01:35:00.000Z","8.219","1756.611"
"2025-08-17T01:40:00.000Z","8.098","1756.607"
"2025-08-17T01:45:00.000Z","8.158","1756.609"
"2025-08-17T01:50:00.000Z","8.068","1756.606"
"2025-08-17T01:55:00.000Z","8.128","1756.608"
"2025-08-17T02:00:00.000Z","8.068","1756.606"
"2025-08-17T02:05:00.000Z","8.038","1756.605"
"2025-08-17T02:10:00.000Z","8.068","1756.606"
"2025-08-17T02:15:00.000Z","7.918","1756.601"
"2025-08-17T02:20:00.000Z","7.948","1756.602"
"2025-08-17T02:25:00.000Z","7.888","1756.6"
"2025-08-17T02:30:00.000Z","7.888","1756.6"
"2025-08-17T02:35:00.000Z","7.77","1756.596"
"2025-08-17T02:40:00.000Z","7.622","1756.591"
"2025-08-17T02:45:00.000Z","7.536","1756.588"
"2025-08-17T02:50:00.000Z","7.478","1756.586"
"2025-08-17T02:55:00.000Z","7.363","1756.582"
"2025-08-17T03:00:00.000Z","7.335","1756.581"
"2025-08-17T03:05:00.000Z","7.25","1756.578"
"2025-08-17T03:10:00.000Z","7.193","1756.576"
"2025-08-17T03:15:00.000Z","7.109","1756.573"
"2025-08-17T03:20:00.000Z","6.996","1756.569"
"2025-08-17T03:25:00.000Z","6.969","1756.568"
"2025-08-17T03:30:00.000Z","6.858","1756.564"
"2025-08-17T03:35:00.000Z","6.914","1756.566"
"2025-08-17T03:40:00.000Z","6.831","1756.563"
"2025-08-17T03:45:00.000Z","6.858","1756.564"
"2025-08-17T03:50:00.000Z","6.748","1756.56"
"2025-08-17T03:55:00.000Z","6.803","1756.562"
"2025-08-17T04:00:00.000Z","6.748","1756.56"
"2025-08-17T04:05:00.000Z","6.748","1756.56"
"2025-08-17T04:10:00.000Z","6.667","1756.557"
"2025-08-17T04:15:00.000Z","6.64","1756.556"
"2025-08-17T04:20:00.000Z","6.64","1756.556"
"2025-08-17T04:25:00.000Z","6.506","1756.551"
"2025-08-17T04:30:00.000Z","6.506","1756.551"
"2025-08-17T04:35:00.000Z","6.426","1756.548"
"2025-08-17T04:40:00.000Z","6.426","1756.548"
"2025-08-17T04:45:00.000Z","6.348","1756.545"
"2025-08-17T04:50:00.000Z","6.242","1756.541"
"2025-08-17T04:55:00.000Z","6.242","1756.541"
"2025-08-17T05:00:00.000Z","6.216","1756.54"
"2025-08-17T05:05:00.000Z","6.139","1756.537"
"2025-08-17T05:10:00.000Z","6.062","1756.534"
"2025-08-17T05:15:00.000Z","6.062","1756.534"
"2025-08-17T05:20:00.000Z","5.934","1756.529"
"2025-08-17T05:25:00.000Z","5.909","1756.528"
"2025-08-17T05:30:00.000Z","5.834","1756.525"
"2025-08-17T05:35:00.000Z","5.808","1756.524"
"2025-08-17T05:40:00.000Z","5.808","1756.524"
"2025-08-17T05:45:00.000Z","5.708","1756.52"
"2025-08-17T05:50:00.000Z","5.708","1756.52"
"2025-08-17T05:55:00.000Z","5.585","1756.515"
"2025-08-17T06:00:00.000Z","5.61","1756.516"
"2025-08-17T06:05:00.000Z","5.536","1756.513"
"2025-08-17T06:10:00.000Z","5.511","1756.512"
"2025-08-17T06:15:00.000Z","5.438","1756.509"
"2025-08-17T06:20:00.000Z","5.366","1756.506"
"2025-08-17T06:25:00.000Z","5.319","1756.504"
"2025-08-17T06:30:00.000Z","5.319","1756.504"
"2025-08-17T06:35:00.000Z","5.247","1756.501"
"2025-08-17T06:40:00.000Z","5.2","1756.499"
"2025-08-17T06:45:00.000Z","5.153","1756.497"
"2025-08-17T06:50:00.000Z","5.106","1756.495"
"2025-08-17T06:55:00.000Z","5.037","1756.492"
"2025-08-17T07:00:00.000Z","5.06","1756.493"
"2025-08-17T07:05:00.000Z","5.013","1756.491"
"2025-08-17T07:10:00.000Z","4.922","1756.487"
"2025-08-17T07:15:00.000Z","4.876","1756.485"
"2025-08-17T07:20:00.000Z","4.808","1756.482"
"2025-08-17T07:25:00.000Z","4.786","1756.481"
"2025-08-17T07:30:00.000Z","4.741","1756.479"
"2025-08-17T07:35:00.000Z","4.652","1756.475"
"2025-08-17T07:40:00.000Z","4.63","1756.474"
"2025-08-17T07:45:00.000Z","4.63","1756.474"
"2025-08-17T07:50:00.000Z","4.563","1756.471"
"2025-08-17T07:55:00.000Z","4.541","1756.47"
"2025-08-17T08:00:00.000Z","4.476","1756.467"
"2025-08-17T08:05:00.000Z","4.476","1756.467"
"2025-08-17T08:10:00.000Z","4.476","1756.467"
"2025-08-17T08:15:00.000Z","4.476","1756.467"
"2025-08-17T08:20:00.000Z","4.433","1756.465"
"2025-08-17T08:25:00.000Z","4.369","1756.462"
"2025-08-17T08:30:00.000Z","4.412","1756.464"
"2025-08-17T08:35:00.000Z","4.412","1756.464"
"2025-08-17T08:40:00.000Z","4.412","1756.464"
"2025-08-17T08:45:00.000Z","4.455","1756.466"
"2025-08-17T08:50:00.000Z","4.39","1756.463"
"2025-08-17T08:55:00.000Z","4.412","1756.464"
"2025-08-17T09:00:00.000Z","4.476","1756.467"
"2025-08-17T09:05:00.000Z","4.476","1756.467"
"2025-08-17T09:10:00.000Z","4.52","1756.469"
"2025-08-17T09:15:00.000Z","4.52","1756.469"
"2025-08-17T09:20:00.000Z","4.63","1756.474"
"2025-08-17T09:25:00.000Z","4.652","1756.475"
"2025-08-17T09:30:00.000Z","4.652","1756.475"
"2025-08-17T09:35:00.000Z","4.696","1756.477"
"2025-08-17T09:40:00.000Z","4.876","1756.485"
"2025-08-17T09:45:00.000Z","4.899","1756.486"
"2025-08-17T09:50:00.000Z","5.013","1756.491"
"2025-08-17T09:55:00.000Z","5.153","1756.497"
"2025-08-17T10:00:00.000Z","5.176","1756.498"
"2025-08-17T10:05:00.000Z","5.247","1756.501"
"2025-08-17T10:10:00.000Z","5.319","1756.504"
"2025-08-17T10:15:00.000Z","5.462","1756.51"
"2025-08-17T10:20:00.000Z","5.56","1756.514"
"2025-08-17T10:25:00.000Z","5.733","1756.521"
"2025-08-17T10:30:00.000Z","5.834","1756.525"
"2025-08-17T10:35:00.000Z","6.01","1756.532"
"2025-08-17T10:40:00.000Z","6.139","1756.537"
"2025-08-17T10:45:00.000Z","6.242","1756.541"
"2025-08-17T10:50:00.000Z","6.348","1756.545"
"2025-08-17T10:55:00.000Z","6.453","1756.549"
"2025-08-17T11:00:00.000Z","6.64","1756.556"
"2025-08-17T11:05:00.000Z","6.64","1756.556"
"2025-08-17T11:10:00.000Z","6.694","1756.558"
"2025-08-17T11:15:00.000Z","6.803","1756.562"
"2025-08-17T11:20:00.000Z","6.613","1756.555"
"2025-08-17T11:25:00.000Z","6.321","1756.544"
"2025-08-17T11:30:00.000Z","6.374","1756.546"
"2025-08-17T11:35:00.000Z","6.56","1756.553"
"2025-08-17T11:40:00.000Z","6.667","1756.557"
"2025-08-17T11:45:00.000Z","6.748","1756.56"
"2025-08-17T11:50:00.000Z","6.64","1756.556"
"2025-08-17T11:55:00.000Z","6.506","1756.551"
"2025-08-17T12:00:00.000Z","6.64","1756.556"
"2025-08-17T12:05:00.000Z","6.694","1756.558"
"2025-08-17T12:10:00.000Z","6.803","1756.562"
"2025-08-17T12:15:00.000Z","6.886","1756.565"
"2025-08-17T12:20:00.000Z","6.996","1756.569"
"2025-08-17T12:25:00.000Z","7.221","1756.577"
"2025-08-17T12:30:00.000Z","8.188","1756.61"
"2025-08-17T12:35:00.000Z","8.839","1756.631"
"2025-08-17T12:40:00.000Z","8.871","1756.632"
"2025-08-17T12:45:00.000Z","8.903","1756.633"
"2025-08-17T12:50:00.000Z","8.903","1756.633"
"2025-08-17T12:55:00.000Z","8.998","1756.636"
"2025-08-17T13:00:00.000Z","9.159","1756.641"
"2025-08-17T13:05:00.000Z","9.159","1756.641"
"2025-08-17T13:10:00.000Z","9.289","1756.645"
"2025-08-17T13:15:00.000Z","9.354","1756.647"
"2025-08-17T13:20:00.000Z","9.485","1756.651"
"2025-08-17T13:25:00.000Z","9.585","1756.654"
"2025-08-17T13:30:00.000Z","9.618","1756.655"
"2025-08-17T13:35:00.000Z","9.684","1756.657"
"2025-08-17T13:40:00.000Z","9.885","1756.663"
"2025-08-17T13:45:00.000Z","9.919","1756.664"
"2025-08-17T13:50:00.000Z","9.919","1756.664"
"2025-08-17T13:55:00.000Z","10.156","1756.671"
"2025-08-17T14:00:00.000Z","10.156","1756.671"
"2025-08-17T14:05:00.000Z","10.156","1756.671"
"2025-08-17T14:10:00.000Z","10.26","1756.674"
"2025-08-17T14:15:00.000Z","10.294","1756.675"
"2025-08-17T14:20:00.000Z","10.537","1756.682"
"2025-08-17T14:25:00.000Z","10.467","1756.68"
"2025-08-17T14:30:00.000Z","10.502","1756.681"
"2025-08-17T14:35:00.000Z","10.502","1756.681"
"2025-08-17T14:40:00.000Z","10.572","1756.683"
"2025-08-17T14:45:00.000Z","10.678","1756.686"
"2025-08-17T14:50:00.000Z","10.607","1756.684"
"2025-08-17T14:55:00.000Z","10.678","1756.686"
"2025-08-17T15:00:00.000Z","10.748","1756.688"
"2025-08-17T15:05:00.000Z","10.818","1756.69"
"2025-08-17T15:10:00.000Z","10.783","1756.689"
"2025-08-17T15:15:00.000Z","10.748","1756.688"
"2025-08-17T15:20:00.000Z","10.961","1756.694"
"2025-08-17T15:25:00.000Z","10.997","1756.695"
"2025-08-17T15:30:00.000Z","11.033","1756.696"
"2025-08-17T15:35:00.000Z","11.14","1756.699"
"2025-08-17T15:40:00.000Z","11.176","1756.7"
"2025-08-17T15:45:00.000Z","11.249","1756.702"
"2025-08-17T15:50:00.000Z","11.212","1756.701"
"2025-08-17T15:55:00.000Z","11.249","1756.702"
"2025-08-17T16:00:00.000Z","11.212","1756.701"
"2025-08-17T16:05:00.000Z","11.249","1756.702"
"2025-08-17T16:10:00.000Z","11.212","1756.701"
"2025-08-17T16:15:00.000Z","11.322","1756.704"
"2025-08-17T16:20:00.000Z","11.212","1756.701"
"2025-08-17T16:25:00.000Z","11.104","1756.698"
"2025-08-17T16:30:00.000Z","11.104","1756.698"
"2025-08-17T16:35:00.000Z","11.176","1756.7"
"2025-08-17T16:40:00.000Z","11.069","1756.697"
"2025-08-17T16:45:00.000Z","11.104","1756.698"
"2025-08-17T16:50:00.000Z","11.069","1756.697"
"2025-08-17T16:55:00.000Z","11.069","1756.697"
"2025-08-17T17:00:00.000Z","10.961","1756.694"
"2025-08-17T17:05:00.000Z","10.961","1756.694"
"2025-08-17T17:10:00.000Z","10.997","1756.695"
"2025-08-17T17:15:00.000Z","10.997","1756.695"
"2025-08-17T17:20:00.000Z","10.89","1756.692"
"2025-08-17T17:25:00.000Z","10.997","1756.695"
"2025-08-17T17:30:00.000Z","10.89","1756.692"
"2025-08-17T17:35:00.000Z","10.854","1756.691"
"2025-08-17T17:40:00.000Z","10.854","1756.691"
"2025-08-17T17:45:00.000Z","10.854","1756.691"
"2025-08-17T17:50:00.000Z","10.783","1756.689"
"2025-08-17T17:55:00.000Z","10.748","1756.688"
"2025-08-17T18:00:00.000Z","10.678","1756.686"
"2025-08-17T18:05:00.000Z","10.642","1756.685"
"2025-08-17T18:10:00.000Z","10.572","1756.683"
"2025-08-17T18:15:00.000Z","10.572","1756.683"
"2025-08-17T18:20:00.000Z","10.467","1756.68"
"2025-08-17T18:25:00.000Z","10.432","1756.679"
"2025-08-17T18:30:00.000Z","10.329","1756.676"
"2025-08-17T18:35:00.000Z","10.467","1756.68"
"2025-08-17T18:40:00.000Z","10.432","1756.679"
"2025-08-17T18:45:00.000Z","10.294","1756.675"
"2025-08-17T18:50:00.000Z","10.329","1756.676"
"2025-08-17T18:55:00.000Z","10.294","1756.675"
"2025-08-17T19:00:00.000Z","10.294","1756.675"
"2025-08-17T19:05:00.000Z","10.191","1756.672"
"2025-08-17T19:10:00.000Z","10.122","1756.67"
"2025-08-17T19:15:00.000Z","10.054","1756.668"
"2025-08-17T19:20:00.000Z","9.987","1756.666"
"2025-08-17T19:25:00.000Z","9.953","1756.665"
"2025-08-17T19:30:00.000Z","9.919","1756.664"
"2025-08-17T19:35:00.000Z","9.852","1756.662"
"2025-08-17T19:40:00.000Z","9.718","1756.658"
"2025-08-17T19:45:00.000Z","9.618","1756.655"
"2025-08-17T19:50:00.000Z","9.585","1756.654"
"2025-08-17T19:55:00.000Z","9.552","1756.653"
"2025-08-17T20:00:00.000Z","9.452","1756.65"
"2025-08-17T20:05:00.000Z","9.419","1756.649"
"2025-08-17T20:10:00.000Z","9.419","1756.649"
"2025-08-17T20:15:00.000Z","9.322","1756.646"
"2025-08-17T20:20:00.000Z","9.256","1756.644"
"2025-08-17T20:25:00.000Z","9.224","1756.643"
"2025-08-17T20:30:00.000Z","9.126","1756.64"
"2025-08-17T20:35:00.000Z","9.094","1756.639"
"2025-08-17T20:40:00.000Z","9.062","1756.638"
"2025-08-17T20:45:00.000Z","8.966","1756.635"
"2025-08-17T20:50:00.000Z","8.903","1756.633"
"2025-08-17T20:55:00.000Z","8.998","1756.636"
"2025-08-17T21:00:00.000Z","8.903","1756.633"
"2025-08-17T21:05:00.000Z","8.903","1756.633"
"2025-08-17T21:10:00.000Z","8.903","1756.633"
"2025-08-17T21:15:00.000Z","8.871","1756.632"
"2025-08-17T21:20:00.000Z","8.871","1756.632"
"2025-08-17T21:25:00.000Z","8.776","1756.629"
"2025-08-17T21:30:00.000Z","8.807","1756.63"
"2025-08-17T21:35:00.000Z","8.776","1756.629"
"2025-08-17T21:40:00.000Z","8.65","1756.625"
"2025-08-17T21:45:00.000Z","8.588","1756.623"
"2025-08-17T21:50:00.000Z","8.588","1756.623"
"2025-08-17T21:55:00.000Z","8.494","1756.62"
"2025-08-17T22:00:00.000Z","8.494","1756.62"
"2025-08-17T22:05:00.000Z","8.463","1756.619"
"2025-08-17T22:10:00.000Z","8.433","1756.618"
"2025-08-17T22:15:00.000Z","8.402","1756.617"
"2025-08-17T22:20:00.000Z","8.372","1756.616"
"2025-08-17T22:25:00.000Z","8.341","1756.615"
"2025-08-17T22:30:00.000Z","8.28","1756.613"
"2025-08-17T22:35:00.000Z","8.31","1756.614"
"2025-08-17T22:40:00.000Z","8.219","1756.611"
"2025-08-17T22:45:00.000Z","8.219","1756.611"
"2025-08-17T22:50:00.000Z","8.188","1756.61"
"2025-08-17T22:55:00.000Z","8.219","1756.611"
"2025-08-17T23:00:00.000Z","8.158","1756.609"
"2025-08-17T23:05:00.000Z","8.128","1756.608"
"2025-08-17T23:10:00.000Z","8.038","1756.605"
"2025-08-17T23:15:00.000Z","7.978","1756.603"
"2025-08-17T23:20:00.000Z","7.948","1756.602"
"2025-08-17T23:25:00.000Z","7.829","1756.598"
"2025-08-17T23:30:00.000Z","7.8","1756.597"
"2025-08-17T23:35:00.000Z","7.74","1756.595"
"2025-08-17T23:40:00.000Z","7.622","1756.591"
"2025-08-17T23:45:00.000Z","7.536","1756.588"
"2025-08-17T23:50:00.000Z","7.421","1756.584"
"2025-08-17T23:55:00.000Z","7.392","1756.583"
"2025-08-18T00:00:00.000Z","7.335","1756.581"
"2025-08-18T00:05:00.000Z","7.221","1756.577"
"2025-08-18T00:10:00.000Z","7.137","1756.574"
"2025-08-18T00:15:00.000Z","7.024","1756.57"
"2025-08-18T00:20:00.000Z","7.052","1756.571"
"2025-08-18T00:25:00.000Z","6.969","1756.568"
"2025-08-18T00:30:00.000Z","6.969","1756.568"
"2025-08-18T00:35:00.000Z","6.886","1756.565"
"2025-08-18T00:40:00.000Z","6.803","1756.562"
"2025-08-18T00:45:00.000Z","6.803","1756.562"
"2025-08-18T00:50:00.000Z","6.803","1756.562"
"2025-08-18T00:55:00.000Z","6.803","1756.562"
"2025-08-18T01:00:00.000Z","6.694","1756.558"
"2025-08-18T01:05:00.000Z","6.667","1756.557"
"2025-08-18T01:10:00.000Z","6.4","1756.547"
"2025-08-18T01:15:00.000Z","5.708","1756.52"
"2025-08-18T01:20:00.000Z","5.61","1756.516"
"2025-08-18T01:25:00.000Z","5.536","1756.513"
"2025-08-18T01:30:00.000Z","5.56","1756.514"
"2025-08-18T01:35:00.000Z","6.139","1756.537"
"2025-08-18T01:40:00.000Z","6.321","1756.544"
"2025-08-18T01:45:00.000Z","6.295","1756.543"
"2025-08-18T01:50:00.000Z","6.216","1756.54"
"2025-08-18T01:55:00.000Z","6.139","1756.537"
"2025-08-18T02:00:00.000Z","6.036","1756.533"
"2025-08-18T02:05:00.000Z","6.01","1756.532"
"2025-08-18T02:10:00.000Z","5.985","1756.531"
"2025-08-18T02:15:00.000Z","5.884","1756.527"
"2025-08-18T02:20:00.000Z","5.808","1756.524"
"2025-08-18T02:25:00.000Z","5.758","1756.522"
"2025-08-18T02:30:00.000Z","5.733","1756.521"
"2025-08-18T02:35:00.000Z","5.634","1756.517"
"2025-08-18T02:40:00.000Z","5.56","1756.514"
"2025-08-18T02:45:00.000Z","5.511","1756.512"
"2025-08-18T02:50:00.000Z","5.39","1756.507"
"2025-08-18T02:55:00.000Z","5.319","1756.504"
"2025-08-18T03:00:00.000Z","5.343","1756.505"
"2025-08-18T03:05:00.000Z","5.223","1756.5"
"2025-08-18T03:10:00.000Z","5.2","1756.499"
"2025-08-18T03:15:00.000Z","5.106","1756.495"
"2025-08-18T03:20:00.000Z","4.967","1756.489"
"2025-08-18T03:25:00.000Z","4.899","1756.486"
"2025-08-18T03:30:00.000Z","4.876","1756.485"
"2025-08-18T03:35:00.000Z","4.741","1756.479"
"2025-08-18T03:40:00.000Z","4.696","1756.477"
"2025-08-18T03:45:00.000Z","4.63","1756.474"
"2025-08-18T03:50:00.000Z","4.563","1756.471"
"2025-08-18T03:55:00.000Z","4.52","1756.469"
"2025-08-18T04:00:00.000Z","4.541","1756.47"
"2025-08-18T04:05:00.000Z","4.455","1756.466"
"2025-08-18T04:10:00.000Z","4.412","1756.464"
"2025-08-18T04:15:00.000Z","4.39","1756.463"
"2025-08-18T04:20:00.000Z","4.326","1756.46"
"2025-08-18T04:25:00.000Z","4.326","1756.46"
"2025-08-18T04:30:00.000Z","4.284","1756.458"
"2025-08-18T04:35:00.000Z","4.221","1756.455"
"2025-08-18T04:40:00.000Z","4.2","1756.454"
"2025-08-18T04:45:00.000Z","4.158","1756.452"
"2025-08-18T04:50:00.000Z","4.095","1756.449"
"2025-08-18T04:55:00.000Z","4.095","1756.449"
"2025-08-18T05:00:00.000Z","4.075","1756.448"
"2025-08-18T05:05:00.000Z","4.075","1756.448"
"2025-08-18T05:10:00.000Z","3.992","1756.444"
"2025-08-18T05:15:00.000Z","4.013","1756.445"
"2025-08-18T05:20:00.000Z","3.992","1756.444"
"2025-08-18T05:25:00.000Z","3.931","1756.441"
"2025-08-18T05:30:00.000Z","3.992","1756.444"
"2025-08-18T05:35:00.000Z","3.972","1756.443"
"2025-08-18T05:40:00.000Z","3.951","1756.442"
"2025-08-18T05:45:00.000Z","3.972","1756.443"
"2025-08-18T05:50:00.000Z","3.89","1756.439"
"2025-08-18T05:55:00.000Z","3.951","1756.442"
"2025-08-18T06:00:00.000Z","3.89","1756.439"
"2025-08-18T06:05:00.000Z","3.869","1756.438"
"2025-08-18T06:10:00.000Z","3.951","1756.442"
"2025-08-18T06:15:00.000Z","3.869","1756.438"
"2025-08-18T06:20:00.000Z","3.91","1756.44"
"2025-08-18T06:25:00.000Z","3.89","1756.439"
"2025-08-18T06:30:00.000Z","3.91","1756.44"
"2025-08-18T06:35:00.000Z","3.89","1756.439"
"2025-08-18T06:40:00.000Z","3.89","1756.439"
"2025-08-18T06:45:00.000Z","3.91","1756.44"
"2025-08-18T06:50:00.000Z","3.849","1756.437"
"2025-08-18T06:55:00.000Z","3.931","1756.441"
"2025-08-18T07:00:00.000Z","3.869","1756.438"
"2025-08-18T07:05:00.000Z","3.91","1756.44"
"2025-08-18T07:10:00.000Z","3.869","1756.438"
"2025-08-18T07:15:00.000Z","3.829","1756.436"
"2025-08-18T07:20:00.000Z","3.808","1756.435"
"2025-08-18T07:25:00.000Z","3.829","1756.436"
"2025-08-18T07:30:00.000Z","3.768","1756.433"
"2025-08-18T07:35:00.000Z","3.788","1756.434"
"2025-08-18T07:40:00.000Z","3.788","1756.434"
"2025-08-18T07:45:00.000Z","3.808","1756.435"
"2025-08-18T07:50:00.000Z","3.768","1756.433"
"2025-08-18T07:55:00.000Z","3.768","1756.433"
"2025-08-18T08:00:00.000Z","3.788","1756.434"
"2025-08-18T08:05:00.000Z","3.748","1756.432"
"2025-08-18T08:10:00.000Z","3.727","1756.431"
"2025-08-18T08:15:00.000Z","3.667","1756.428"
"2025-08-18T08:20:00.000Z","3.687","1756.429"
"2025-08-18T08:25:00.000Z","3.748","1756.432"
"2025-08-18T08:30:00.000Z","3.647","1756.427"
"2025-08-18T08:35:00.000Z","3.667","1756.428"
"2025-08-18T08:40:00.000Z","3.667","1756.428"
"2025-08-18T08:45:00.000Z","3.667","1756.428"
"2025-08-18T08:50:00.000Z","3.667","1756.428"
"2025-08-18T08:55:00.000Z","3.667","1756.428"
"2025-08-18T09:00:00.000Z","3.607","1756.425"
"2025-08-18T09:05:00.000Z","3.627","1756.426"
"2025-08-18T09:10:00.000Z","3.607","1756.425"
"2025-08-18T09:15:00.000Z","3.546","1756.422"
"2025-08-18T09:20:00.000Z","3.627","1756.426"
